DANE,C:\00_SCO\00_Parcels\V3\05_Distribution\01_County_Data_Distribution\00_V300\V300_Final_Deliverable_2\V3.0.0_Wisconsin_Parcels_2017_10.3_Compressed\V3.0.0_Wisconsin_Parcels_2017_10.3_Compressed.gdb\V300_WisconsinParcels_2017,GDB,https://uwmadison.box.com/shared/static/hdl1fib7hytheb5pkoso0kjid1n2vbfx.zip,SHP,https://uwmadison.box.com/shared/static/k6w8d5aq15sqeobbx8pbvo73phezdg90.zip
DOOR,C:\00_SCO\00_Parcels\V3\05_Distribution\01_County_Data_Distribution\00_V300\V300_Final_Deliverable_2\V3.0.0_Wisconsin_Parcels_2017_10.3_Compressed\V3.0.0_Wisconsin_Parcels_2017_10.3_Compressed.gdb\V300_WisconsinParcels_2017,GDB,https://uwmadison.box.com/shared/static/mqo6gh337sxdr8jm78ae8fwi4u6z7kk7.zip,SHP,https://uwmadison.box.com/shared/static/d78kl18s4j9d1yp6vqan3q5elwvyhsxq.zip
DUNN,C:\00_SCO\00_Parcels\V3\05_Distribution\01_County_Data_Distribution\00_V300\V300_Final_Deliverable_2\V3.0.0_Wisconsin_Parcels_2017_10.3_Compressed\V3.0.0_Wisconsin_Parcels_2017_10.3_Compressed.gdb\V300_WisconsinParcels_2017,GDB,https://uwmadison.box.com/shared/static/zwz3wnulzwf5pvo2g7272punz599tyon.zip,SHP,https://uwmadison.box.com/shared/static/hzv5mf7av0q6q8t8azxmg5fds7nyja2r.zip
EAU CLAIRE,C:\00_SCO\00_Parcels\V3\05_Distribution\01_County_Data_Distribution\00_V300\V300_Final_Deliverable_2\V3.0.0_Wisconsin_Parcels_2017_10.3_Compressed\V3.0.0_Wisconsin_Parcels_2017_10.3_Compressed.gdb\V300_WisconsinParcels_2017,GDB,https://uwmadison.box.com/shared/static/fb28uvbfroky6v13mrm38hv5b7o0j3bc.zip,SHP,https://uwmadison.box.com/shared/static/y3b4la4rzdhbzkwpunezjmmfu77zi95o.zip
FLORENCE,C:\00_SCO\00_Parcels\V3\05_Distribution\01_County_Data_Distribution\00_V300\V300_Final_Deliverable_2\V3.0.0_Wisconsin_Parcels_2017_10.3_Compressed\V3.0.0_Wisconsin_Parcels_2017_10.3_Compressed.gdb\V300_WisconsinParcels_2017,GDB,https://uwmadison.box.com/shared/static/d8ojsi5ww1lij6cceoz6cczbvau5bvmg.zip,SHP,https://uwmadison.box.com/shared/static/7hf2vvsbkpce1u91164zl14xirxn39qk.zip
FOND DU LAC,C:\00_SCO\00_Parcels\V3\05_Distribution\01_County_Data_Distribution\00_V300\V300_Final_Deliverable_2\V3.0.0_Wisconsin_Parcels_2017_10.3_Compressed\V3.0.0_Wisconsin_Parcels_2017_10.3_Compressed.gdb\V300_WisconsinParcels_2017,GDB,https://uwmadison.box.com/shared/static/ed7gfsdz0s3kswxcm4zbzccxwdg7d6uy.zip,SHP,https://uwmadison.box.com/shared/static/2ka9q9sfgejk769w4m5uzbxplqa2sf59.zip
FOREST,C:\00_SCO\00_Parcels\V3\05_Distribution\01_County_Data_Distribution\00_V300\V300_Final_Deliverable_2\V3.0.0_Wisconsin_Parcels_2017_10.3_Compressed\V3.0.0_Wisconsin_Parcels_2017_10.3_Compressed.gdb\V300_WisconsinParcels_2017,GDB,https://uwmadison.box.com/shared/static/6uz0w1wjeidlgcnw232jowdqlgplga7g.zip,SHP,https://uwmadison.box.com/shared/static/artjy5u91ropoieqgkr0zhrdllvwl906.zip
GRANT,C:\00_SCO\00_Parcels\V3\05_Distribution\01_County_Data_Distribution\00_V300\V300_Final_Deliverable_2\V3.0.0_Wisconsin_Parcels_2017_10.3_Compressed\V3.0.0_Wisconsin_Parcels_2017_10.3_Compressed.gdb\V300_WisconsinParcels_2017,GDB,https://uwmadison.box.com/shared/static/c4lgjnckweavo8h8ibaxaepv10ol5hwa.zip,SHP,https://uwmadison.box.com/shared/static/ad6qy8f7vhe98q6o373vpsqfzaawa7x0.zip
GREEN,C:\00_SCO\00_Parcels\V3\05_Distribution\01_County_Data_Distribution\00_V300\V300_Final_Deliverable_2\V3.0.0_Wisconsin_Parcels_2017_10.3_Compressed\V3.0.0_Wisconsin_Parcels_2017_10.3_Compressed.gdb\V300_WisconsinParcels_2017,GDB,https://uwmadison.box.com/shared/static/batt56obwaa7yhehcji8dfbhj53xdymh.zip,SHP,https://uwmadison.box.com/shared/static/l53h9f3qw2dhmc6ll1kg53mge0th6c8b.zip
IRON,C:\00_SCO\00_Parcels\V3\05_Distribution\01_County_Data_Distribution\00_V300\V300_Final_Deliverable_2\V3.0.0_Wisconsin_Parcels_2017_10.3_Compressed\V3.0.0_Wisconsin_Parcels_2017_10.3_Compressed.gdb\V300_WisconsinParcels_2017,GDB,https://uwmadison.box.com/shared/static/n9sjocu2y0y7aeqprgonv79otuv9r2cg.zip,SHP,https://uwmadison.box.com/shared/static/534gwvbc7s5zdzgkk2n9fos1ll7l8oph.zip
JACKSON,C:\00_SCO\00_Parcels\V3\05_Distribution\01_County_Data_Distribution\00_V300\V300_Final_Deliverable_2\V3.0.0_Wisconsin_Parcels_2017_10.3_Compressed\V3.0.0_Wisconsin_Parcels_2017_10.3_Compressed.gdb\V300_WisconsinParcels_2017,GDB,https://uwmadison.box.com/shared/static/ik1idqc2rqlzek1ome4sfsl9i0trroie.zip,SHP,https://uwmadison.box.com/shared/static/yem1o2dkb44x3atgaagq3tyzzlpzlh1c.zip
JEFFERSON,C:\00_SCO\00_Parcels\V3\05_Distribution\01_County_Data_Distribution\00_V300\V300_Final_Deliverable_2\V3.0.0_Wisconsin_Parcels_2017_10.3_Compressed\V3.0.0_Wisconsin_Parcels_2017_10.3_Compressed.gdb\V300_WisconsinParcels_2017,GDB,https://uwmadison.box.com/shared/static/ufhqmnd58q6eq8tm5zodkdk1h2inqaiy.zip,SHP,https://uwmadison.box.com/shared/static/ic4pcd9dqhltsiutajco5i89uc6nvotp.zip
JUNEAU,C:\00_SCO\00_Parcels\V3\05_Distribution\01_County_Data_Distribution\00_V300\V300_Final_Deliverable_2\V3.0.0_Wisconsin_Parcels_2017_10.3_Compressed\V3.0.0_Wisconsin_Parcels_2017_10.3_Compressed.gdb\V300_WisconsinParcels_2017,GDB,https://uwmadison.box.com/shared/static/8dl0vrcis4fex2d96hpv0aycn61p4hfk.zip,SHP,https://uwmadison.box.com/shared/static/08omyvazseqhczzieer749beofda0r2h.zip
KENOSHA,C:\00_SCO\00_Parcels\V3\05_Distribution\01_County_Data_Distribution\00_V300\V300_Final_Deliverable_2\V3.0.0_Wisconsin_Parcels_2017_10.3_Compressed\V3.0.0_Wisconsin_Parcels_2017_10.3_Compressed.gdb\V300_WisconsinParcels_2017,GDB,https://uwmadison.box.com/shared/static/vc7h1ha8e9xj3gg6nv3caxcjhoi0e545.zip,SHP,https://uwmadison.box.com/shared/static/mf8evs0bjbgi8qrzqls3320qiwtfpzxf.zip
KEWAUNEE,C:\00_SCO\00_Parcels\V3\05_Distribution\01_County_Data_Distribution\00_V300\V300_Final_Deliverable_2\V3.0.0_Wisconsin_Parcels_2017_10.3_Compressed\V3.0.0_Wisconsin_Parcels_2017_10.3_Compressed.gdb\V300_WisconsinParcels_2017,GDB,https://uwmadison.box.com/shared/static/sidzns0166rgjftpmyvpabcv1n0tkgw7.zip,SHP,https://uwmadison.box.com/shared/static/jthr3yjo2wkb6rtymf487rovaugpvytc.zip
LA CROSSE,C:\00_SCO\00_Parcels\V3\05_Distribution\01_County_Data_Distribution\00_V300\V300_Final_Deliverable_2\V3.0.0_Wisconsin_Parcels_2017_10.3_Compressed\V3.0.0_Wisconsin_Parcels_2017_10.3_Compressed.gdb\V300_WisconsinParcels_2017,GDB,https://uwmadison.box.com/shared/static/i10o7el09ey4pdafxr48yrig82dwzgtt.zip,SHP,https://uwmadison.box.com/shared/static/s34bvu5jacfki0w9ybyebxl4vv69wf8x.zip
LAFAYETTE,C:\00_SCO\00_Parcels\V3\05_Distribution\01_County_Data_Distribution\00_V300\V300_Final_Deliverable_2\V3.0.0_Wisconsin_Parcels_2017_10.3_Compressed\V3.0.0_Wisconsin_Parcels_2017_10.3_Compressed.gdb\V300_WisconsinParcels_2017,GDB,https://uwmadison.box.com/shared/static/2zqc86obtzyo7r0mzf9d60mhmpr8r93t.zip,SHP,https://uwmadison.box.com/shared/static/udyhfbitkw0mcw4sifhf42v1vhpnohvt.zip
LANGLADE,C:\00_SCO\00_Parcels\V3\05_Distribution\01_County_Data_Distribution\00_V300\V300_Final_Deliverable_2\V3.0.0_Wisconsin_Parcels_2017_10.3_Compressed\V3.0.0_Wisconsin_Parcels_2017_10.3_Compressed.gdb\V300_WisconsinParcels_2017,GDB,https://uwmadison.box.com/shared/static/uv36pp8qxs2wevd2qev4163tt7luhnr2.zip,SHP,https://uwmadison.box.com/shared/static/azssmhbggaefexdzbvqpk4klr48enofi.zip
LINCOLN,C:\00_SCO\00_Parcels\V3\05_Distribution\01_County_Data_Distribution\00_V300\V300_Final_Deliverable_2\V3.0.0_Wisconsin_Parcels_2017_10.3_Compressed\V3.0.0_Wisconsin_Parcels_2017_10.3_Compressed.gdb\V300_WisconsinParcels_2017,GDB,https://uwmadison.box.com/shared/static/brs1b90218h61mnke6mtwyu0tp99ur4s.zip,SHP,https://uwmadison.box.com/shared/static/wvdvlgt2u10dflk7fi7pjhlj9bfakk3w.zip
MARINETTE,C:\00_SCO\00_Parcels\V3\05_Distribution\01_County_Data_Distribution\00_V300\V300_Final_Deliverable_2\V3.0.0_Wisconsin_Parcels_2017_10.3_Compressed\V3.0.0_Wisconsin_Parcels_2017_10.3_Compressed.gdb\V300_WisconsinParcels_2017,GDB,https://uwmadison.box.com/shared/static/0sv0xlspqzim10pkvdue2sow72dp4r7u.zip,SHP,https://uwmadison.box.com/shared/static/2qcsx2sdlloeisnssfrraq3vvghgqfox.zip
MARQUETTE,C:\00_SCO\00_Parcels\V3\05_Distribution\01_County_Data_Distribution\00_V300\V300_Final_Deliverable_2\V3.0.0_Wisconsin_Parcels_2017_10.3_Compressed\V3.0.0_Wisconsin_Parcels_2017_10.3_Compressed.gdb\V300_WisconsinParcels_2017,GDB,https://uwmadison.box.com/shared/static/7qrzyf1xcm44vcw2v1e56yzduw5lsvn5.zip,SHP,https://uwmadison.box.com/shared/static/n6r9nu5lxk9rgal243gg6253tm7ii7fn.zip
MENOMINEE,C:\00_SCO\00_Parcels\V3\05_Distribution\01_County_Data_Distribution\00_V300\V300_Final_Deliverable_2\V3.0.0_Wisconsin_Parcels_2017_10.3_Compressed\V3.0.0_Wisconsin_Parcels_2017_10.3_Compressed.gdb\V300_WisconsinParcels_2017,GDB,https://uwmadison.box.com/shared/static/qinxp2ey88etfrjzmpnt5zcyozfq4vp8.zip,SHP,https://uwmadison.box.com/shared/static/bi2vpqxnupma7q54aiegoogrkt17z5zt.zip
MONROE,C:\00_SCO\00_Parcels\V3\05_Distribution\01_County_Data_Distribution\00_V300\V300_Final_Deliverable_2\V3.0.0_Wisconsin_Parcels_2017_10.3_Compressed\V3.0.0_Wisconsin_Parcels_2017_10.3_Compressed.gdb\V300_WisconsinParcels_2017,GDB,https://uwmadison.box.com/shared/static/jtkmvw3upsk4gv6ttw29w8jv1j1o204t.zip,SHP,https://uwmadison.box.com/shared/static/3xgib9ekul8cqjwm1bd98dbss8oafklf.zip
ONEIDA,C:\00_SCO\00_Parcels\V3\05_Distribution\01_County_Data_Distribution\00_V300\V300_Final_Deliverable_2\V3.0.0_Wisconsin_Parcels_2017_10.3_Compressed\V3.0.0_Wisconsin_Parcels_2017_10.3_Compressed.gdb\V300_WisconsinParcels_2017,GDB,https://uwmadison.box.com/shared/static/22laknxwyhu2jtx47keugyso0yqpzhz7.zip,SHP,https://uwmadison.box.com/shared/static/7eqob2er3z4ma5tksgh606y8e2weqzef.zip
OUTAGAMIE,C:\00_SCO\00_Parcels\V3\05_Distribution\01_County_Data_Distribution\00_V300\V300_Final_Deliverable_2\V3.0.0_Wisconsin_Parcels_2017_10.3_Compressed\V3.0.0_Wisconsin_Parcels_2017_10.3_Compressed.gdb\V300_WisconsinParcels_2017,GDB,https://uwmadison.box.com/shared/static/7c370iwid3n26kxjbsv4rwuxeh846py6.zip,SHP,https://uwmadison.box.com/shared/static/73czi0nybcdiihtsxrqt9f2oy0ecf94t.zip
PEPIN,C:\00_SCO\00_Parcels\V3\05_Distribution\01_County_Data_Distribution\00_V300\V300_Final_Deliverable_2\V3.0.0_Wisconsin_Parcels_2017_10.3_Compressed\V3.0.0_Wisconsin_Parcels_2017_10.3_Compressed.gdb\V300_WisconsinParcels_2017,GDB,https://uwmadison.box.com/shared/static/up485frqytowq3v0kgdbj9jy79q429qb.zip,SHP,https://uwmadison.box.com/shared/static/epr13uiylt7nqtdtngbkl9iuo2cpp0p7.zip
PIERCE,C:\00_SCO\00_Parcels\V3\05_Distribution\01_County_Data_Distribution\00_V300\V300_Final_Deliverable_2\V3.0.0_Wisconsin_Parcels_2017_10.3_Compressed\V3.0.0_Wisconsin_Parcels_2017_10.3_Compressed.gdb\V300_WisconsinParcels_2017,GDB,https://uwmadison.box.com/shared/static/v5tkr7wyb9h9ktsfq8msf4n9evm3mgfi.zip,SHP,https://uwmadison.box.com/shared/static/fq9hd7owgc1n6r36b27w5yvtsfiffkqt.zip
POLK,C:\00_SCO\00_Parcels\V3\05_Distribution\01_County_Data_Distribution\00_V300\V300_Final_Deliverable_2\V3.0.0_Wisconsin_Parcels_2017_10.3_Compressed\V3.0.0_Wisconsin_Parcels_2017_10.3_Compressed.gdb\V300_WisconsinParcels_2017,GDB,https://uwmadison.box.com/shared/static/lh8cq2aczks8aocbh6q0rsqjlbgxnk0x.zip,SHP,https://uwmadison.box.com/shared/static/vky97j44lihx08fnrl47plwxt1xy91la.zip
PORTAGE,C:\00_SCO\00_Parcels\V3\05_Distribution\01_County_Data_Distribution\00_V300\V300_Final_Deliverable_2\V3.0.0_Wisconsin_Parcels_2017_10.3_Compressed\V3.0.0_Wisconsin_Parcels_2017_10.3_Compressed.gdb\V300_WisconsinParcels_2017,GDB,https://uwmadison.box.com/shared/static/3img2v4z33d9fzntqwk81jx64z2ejfti.zip,SHP,https://uwmadison.box.com/shared/static/6v1rc3rzgdwzkt7fu9dcie78ioioiwfl.zip
PRICE,C:\00_SCO\00_Parcels\V3\05_Distribution\01_County_Data_Distribution\00_V300\V300_Final_Deliverable_2\V3.0.0_Wisconsin_Parcels_2017_10.3_Compressed\V3.0.0_Wisconsin_Parcels_2017_10.3_Compressed.gdb\V300_WisconsinParcels_2017,GDB,https://uwmadison.box.com/shared/static/v7x2f7rp28g5xh0fxmdanj36aexpj83n.zip,SHP,https://uwmadison.box.com/shared/static/c9pxhnbiezwo8npnvhpwxh1ltnqrbuw2.zip
RICHLAND,C:\00_SCO\00_Parcels\V3\05_Distribution\01_County_Data_Distribution\00_V300\V300_Final_Deliverable_2\V3.0.0_Wisconsin_Parcels_2017_10.3_Compressed\V3.0.0_Wisconsin_Parcels_2017_10.3_Compressed.gdb\V300_WisconsinParcels_2017,GDB,https://uwmadison.box.com/shared/static/te1khhcriim0x71if2g50oeowc38odp5.zip,SHP,https://uwmadison.box.com/shared/static/wx20m9pba4n7wxlxp2nrlrc7uj31av7o.zip
ROCK,C:\00_SCO\00_Parcels\V3\05_Distribution\01_County_Data_Distribution\00_V300\V300_Final_Deliverable_2\V3.0.0_Wisconsin_Parcels_2017_10.3_Compressed\V3.0.0_Wisconsin_Parcels_2017_10.3_Compressed.gdb\V300_WisconsinParcels_2017,GDB,https://uwmadison.box.com/shared/static/55wi0tfctly2wzkqwumfmr5wgdh122cw.zip,SHP,https://uwmadison.box.com/shared/static/kthefu7mw9qam0968p2bhexgpfgj0udq.zip
RUSK,C:\00_SCO\00_Parcels\V3\05_Distribution\01_County_Data_Distribution\00_V300\V300_Final_Deliverable_2\V3.0.0_Wisconsin_Parcels_2017_10.3_Compressed\V3.0.0_Wisconsin_Parcels_2017_10.3_Compressed.gdb\V300_WisconsinParcels_2017,GDB,https://uwmadison.box.com/shared/static/pb1lvz6tyuo5s3m38hf99z5c9o39wqie.zip,SHP,https://uwmadison.box.com/shared/static/w9n7b7t3gq2czye89bgte4n29u4eiri6.zip
SAUK,C:\00_SCO\00_Parcels\V3\05_Distribution\01_County_Data_Distribution\00_V300\V300_Final_Deliverable_2\V3.0.0_Wisconsin_Parcels_2017_10.3_Compressed\V3.0.0_Wisconsin_Parcels_2017_10.3_Compressed.gdb\V300_WisconsinParcels_2017,GDB,https://uwmadison.box.com/shared/static/c8759s5acou2nlxfpupr19d59m7r8yo3.zip,SHP,https://uwmadison.box.com/shared/static/01uvypyi2sskbtvfmpgnjm3pyzp3b8fe.zip
SAWYER,C:\00_SCO\00_Parcels\V3\05_Distribution\01_County_Data_Distribution\00_V300\V300_Final_Deliverable_2\V3.0.0_Wisconsin_Parcels_2017_10.3_Compressed\V3.0.0_Wisconsin_Parcels_2017_10.3_Compressed.gdb\V300_WisconsinParcels_2017,GDB,https://uwmadison.box.com/shared/static/n6omnl0hrour8b3k93p18x76fk3oj79d.zip,SHP,https://uwmadison.box.com/shared/static/jz1m0y2ip9c30ttg3r0gkr95k6qv4kgn.zip
SHAWANO,C:\00_SCO\00_Parcels\V3\05_Distribution\01_County_Data_Distribution\00_V300\V300_Final_Deliverable_2\V3.0.0_Wisconsin_Parcels_2017_10.3_Compressed\V3.0.0_Wisconsin_Parcels_2017_10.3_Compressed.gdb\V300_WisconsinParcels_2017,GDB,https://uwmadison.box.com/shared/static/97pm8wl9gk5y6b8yebmcf3tnir629dx4.zip,SHP,https://uwmadison.box.com/shared/static/fcjfg2dnrywqr0ec091j0tslouankxsw.zip
ST CROIX,C:\00_SCO\00_Parcels\V3\05_Distribution\01_County_Data_Distribution\00_V300\V300_Final_Deliverable_2\V3.0.0_Wisconsin_Parcels_2017_10.3_Compressed\V3.0.0_Wisconsin_Parcels_2017_10.3_Compressed.gdb\V300_WisconsinParcels_2017,GDB,https://uwmadison.box.com/shared/static/911um007kz63iahxd5aop2f2fdi9yb7v.zip,SHP,https://uwmadison.box.com/shared/static/ax5f33qe5dgd6ssud8wxmhualcirqwkn.zip
TAYLOR,C:\00_SCO\00_Parcels\V3\05_Distribution\01_County_Data_Distribution\00_V300\V300_Final_Deliverable_2\V3.0.0_Wisconsin_Parcels_2017_10.3_Compressed\V3.0.0_Wisconsin_Parcels_2017_10.3_Compressed.gdb\V300_WisconsinParcels_2017,GDB,https://uwmadison.box.com/shared/static/7q7g39scowuux0v5vcba1ltxuym79bvy.zip,SHP,https://uwmadison.box.com/shared/static/5ovrc174abck244xi8om05u21zhv4j96.zip
TREMPEALEAU,C:\00_SCO\00_Parcels\V3\05_Distribution\01_County_Data_Distribution\00_V300\V300_Final_Deliverable_2\V3.0.0_Wisconsin_Parcels_2017_10.3_Compressed\V3.0.0_Wisconsin_Parcels_2017_10.3_Compressed.gdb\V300_WisconsinParcels_2017,GDB,https://uwmadison.box.com/shared/static/pp9oierxkz5szvsl7xk6yc6i4ewe1yuc.zip,SHP,https://uwmadison.box.com/shared/static/8u84677ebd7g9r9o4dty6bxfej4cnv4u.zip
VERNON,C:\00_SCO\00_Parcels\V3\05_Distribution\01_County_Data_Distribution\00_V300\V300_Final_Deliverable_2\V3.0.0_Wisconsin_Parcels_2017_10.3_Compressed\V3.0.0_Wisconsin_Parcels_2017_10.3_Compressed.gdb\V300_WisconsinParcels_2017,GDB,https://uwmadison.box.com/shared/static/u3wv93dolp9zz2tzl8yp73tdqx6q6tjb.zip,SHP,https://uwmadison.box.com/shared/static/gz58jl97hee6ey2sii369ke7dao29gft.zip
VILAS,C:\00_SCO\00_Parcels\V3\05_Distribution\01_County_Data_Distribution\00_V300\V300_Final_Deliverable_2\V3.0.0_Wisconsin_Parcels_2017_10.3_Compressed\V3.0.0_Wisconsin_Parcels_2017_10.3_Compressed.gdb\V300_WisconsinParcels_2017,GDB,https://uwmadison.box.com/shared/static/zo3rb42niuen4rtks32y78xgm41tziw1.zip,SHP,https://uwmadison.box.com/shared/static/er8d6bq2qbxj47z5iwyym3o8lxs6ytez.zip
WALWORTH,C:\00_SCO\00_Parcels\V3\05_Distribution\01_County_Data_Distribution\00_V300\V300_Final_Deliverable_2\V3.0.0_Wisconsin_Parcels_2017_10.3_Compressed\V3.0.0_Wisconsin_Parcels_2017_10.3_Compressed.gdb\V300_WisconsinParcels_2017,GDB,https://uwmadison.box.com/shared/static/52ezwcwef3odrc7rkcrywxgappmhbrfy.zip,SHP,https://uwmadison.box.com/shared/static/u1o1d4xp13b0s5acnvj8yerj5gw02s8d.zip
WASHBURN,C:\00_SCO\00_Parcels\V3\05_Distribution\01_County_Data_Distribution\00_V300\V300_Final_Deliverable_2\V3.0.0_Wisconsin_Parcels_2017_10.3_Compressed\V3.0.0_Wisconsin_Parcels_2017_10.3_Compressed.gdb\V300_WisconsinParcels_2017,GDB,https://uwmadison.box.com/shared/static/uztlnwslw6fr8pjk6iqprr7d88of00l2.zip,SHP,https://uwmadison.box.com/shared/static/kqa2glxdqfzybiohleybqeveel9qv308.zip
WAUKESHA,C:\00_SCO\00_Parcels\V3\05_Distribution\01_County_Data_Distribution\00_V300\V300_Final_Deliverable_2\V3.0.0_Wisconsin_Parcels_2017_10.3_Compressed\V3.0.0_Wisconsin_Parcels_2017_10.3_Compressed.gdb\V300_WisconsinParcels_2017,GDB,https://uwmadison.box.com/shared/static/jjma7t50jew8iuvg2whnww8cc9am82f7.zip,SHP,https://uwmadison.box.com/shared/static/go66yyfhrcsk6z43fvpnwfz4sp74y3kc.zip
WAUPACA,C:\00_SCO\00_Parcels\V3\05_Distribution\01_County_Data_Distribution\00_V300\V300_Final_Deliverable_2\V3.0.0_Wisconsin_Parcels_2017_10.3_Compressed\V3.0.0_Wisconsin_Parcels_2017_10.3_Compressed.gdb\V300_WisconsinParcels_2017,GDB,https://uwmadison.box.com/shared/static/093u8u5ev0t6b9696gu5fh14l65ojd1r.zip,SHP,https://uwmadison.box.com/shared/static/cd12nys7v1vvsa3v1nti0dbptnunubi4.zip
